Heart_Beat,Left_Sleep,Mid_Sleep,Right_Sleep,Result
61,0,51,0,Normal-MidSleep
62,0,51,0,Normal-MidSleep
63,0,51,0,Normal-MidSleep
64,0,51,0,Normal-MidSleep
65,0,51,0,Normal-MidSleep
66,0,51,0,Normal-MidSleep
67,0,51,0,Normal-MidSleep
68,0,51,0,Normal-MidSleep
69,0,51,0,Normal-MidSleep
70,0,51,0,Normal-MidSleep
71,0,51,0,Normal-MidSleep
72,0,51,0,Normal-MidSleep
73,0,51,0,Normal-MidSleep
74,0,51,0,Normal-MidSleep
75,0,51,0,Normal-MidSleep
76,0,51,0,Normal-MidSleep
77,0,51,0,Normal-MidSleep
78,0,51,0,Normal-MidSleep
79,0,51,0,Normal-MidSleep
80,0,51,0,Normal-MidSleep
81,0,51,0,Normal-MidSleep
82,0,51,0,Normal-MidSleep
83,0,51,0,Normal-MidSleep
84,0,51,0,Normal-MidSleep
85,0,51,0,Normal-MidSleep
86,0,51,0,Normal-MidSleep
87,0,51,0,Normal-MidSleep
88,0,51,0,Normal-MidSleep
89,0,51,0,Normal-MidSleep
90,0,51,0,Normal-MidSleep
91,0,51,0,Normal-MidSleep
92,0,51,0,Normal-MidSleep
93,0,51,0,Normal-MidSleep
94,0,51,0,Normal-MidSleep
95,0,51,0,Normal-MidSleep
96,0,51,0,Normal-MidSleep
97,0,51,0,Normal-MidSleep
98,0,51,0,Normal-MidSleep
99,0,51,0,Normal-MidSleep
100,0,51,0,Normal-MidSleep
101,0,51,0,Snore-MidSleep
102,0,51,0,Snore-MidSleep
103,0,51,0,Snore-MidSleep
104,0,51,0,Snore-MidSleep
105,0,51,0,Snore-MidSleep
106,0,51,0,Snore-MidSleep
107,0,51,0,Snore-MidSleep
108,0,51,0,Snore-MidSleep
109,0,51,0,Snore-MidSleep
110,0,51,0,Snore-MidSleep
111,0,51,0,Snore-MidSleep
112,0,51,0,Snore-MidSleep
113,0,51,0,Snore-MidSleep
114,0,51,0,Snore-MidSleep
115,0,51,0,Snore-MidSleep
116,0,51,0,Snore-MidSleep
117,0,51,0,Snore-MidSleep
118,0,51,0,Snore-MidSleep
119,0,51,0,Snore-MidSleep
120,0,51,0,Snore-MidSleep
121,0,51,0,Snore-MidSleep
122,0,51,0,Snore-MidSleep
123,0,51,0,Snore-MidSleep
124,0,51,0,Snore-MidSleep
125,0,51,0,Snore-MidSleep
126,0,51,0,Snore-MidSleep
127,0,51,0,Snore-MidSleep
128,0,51,0,Snore-MidSleep
129,0,51,0,Snore-MidSleep
130,0,51,0,Snore-MidSleep
131,0,51,0,Snore-MidSleep
132,0,51,0,Snore-MidSleep
133,0,51,0,Snore-MidSleep
134,0,51,0,Snore-MidSleep
135,0,51,0,Snore-MidSleep
136,0,51,0,Snore-MidSleep
137,0,51,0,Snore-MidSleep
138,0,51,0,Snore-MidSleep
139,0,51,0,Snore-MidSleep
140,0,51,0,Snore-MidSleep
141,0,51,0,Snore-MidSleep
142,0,51,0,Snore-MidSleep
143,0,51,0,Snore-MidSleep
144,0,51,0,Snore-MidSleep
145,0,51,0,Snore-MidSleep
146,0,51,0,Snore-MidSleep
147,0,51,0,Snore-MidSleep
148,0,51,0,Snore-MidSleep
149,0,51,0,Snore-MidSleep
150,0,51,0,Snore-MidSleep
0,0,52,0,Danger-MidSleep
1,0,52,0,Danger-MidSleep
2,0,52,0,Danger-MidSleep
3,0,52,0,Danger-MidSleep
4,0,52,0,Danger-MidSleep
5,0,52,0,Danger-MidSleep
6,0,52,0,Danger-MidSleep
7,0,52,0,Danger-MidSleep
8,0,52,0,Danger-MidSleep
9,0,52,0,Danger-MidSleep
10,0,52,0,Danger-MidSleep
11,0,52,0,Danger-MidSleep
12,0,52,0,Danger-MidSleep
13,0,52,0,Danger-MidSleep
14,0,52,0,Danger-MidSleep
15,0,52,0,Danger-MidSleep
16,0,52,0,Danger-MidSleep
17,0,52,0,Danger-MidSleep
18,0,52,0,Danger-MidSleep
19,0,52,0,Danger-MidSleep
20,0,52,0,Danger-MidSleep
21,0,52,0,Danger-MidSleep
22,0,52,0,Danger-MidSleep
23,0,52,0,Danger-MidSleep
24,0,52,0,Danger-MidSleep
25,0,52,0,Danger-MidSleep
26,0,52,0,Danger-MidSleep
27,0,52,0,Danger-MidSleep
28,0,52,0,Danger-MidSleep
29,0,52,0,Danger-MidSleep
30,0,52,0,Danger-MidSleep
31,0,52,0,Danger-MidSleep
32,0,52,0,Danger-MidSleep
33,0,52,0,Danger-MidSleep
34,0,52,0,Danger-MidSleep
35,0,52,0,Danger-MidSleep
36,0,52,0,Danger-MidSleep
37,0,52,0,Danger-MidSleep
38,0,52,0,Danger-MidSleep
39,0,52,0,Danger-MidSleep
40,0,52,0,Danger-MidSleep
41,0,52,0,Danger-MidSleep
42,0,52,0,Danger-MidSleep
43,0,52,0,Danger-MidSleep
44,0,52,0,Danger-MidSleep
45,0,52,0,Danger-MidSleep
46,0,52,0,Danger-MidSleep
47,0,52,0,Danger-MidSleep
48,0,52,0,Danger-MidSleep
49,0,52,0,Danger-MidSleep
50,0,52,0,Danger-MidSleep
51,0,52,0,Danger-MidSleep
52,0,52,0,Danger-MidSleep
53,0,52,0,Danger-MidSleep
54,0,52,0,Danger-MidSleep
55,0,52,0,Danger-MidSleep
56,0,52,0,Danger-MidSleep
57,0,52,0,Danger-MidSleep
58,0,52,0,Danger-MidSleep
59,0,52,0,Danger-MidSleep
60,0,52,0,Danger-MidSleep
61,0,52,0,Normal-MidSleep
62,0,52,0,Normal-MidSleep
63,0,52,0,Normal-MidSleep
64,0,52,0,Normal-MidSleep
65,0,52,0,Normal-MidSleep
66,0,52,0,Normal-MidSleep
67,0,52,0,Normal-MidSleep
68,0,52,0,Normal-MidSleep
69,0,52,0,Normal-MidSleep
70,0,52,0,Normal-MidSleep
71,0,52,0,Normal-MidSleep
72,0,52,0,Normal-MidSleep
73,0,52,0,Normal-MidSleep
74,0,52,0,Normal-MidSleep
75,0,52,0,Normal-MidSleep
76,0,52,0,Normal-MidSleep
77,0,52,0,Normal-MidSleep
78,0,52,0,Normal-MidSleep
79,0,52,0,Normal-MidSleep
80,0,52,0,Normal-MidSleep
81,0,52,0,Normal-MidSleep
82,0,52,0,Normal-MidSleep
83,0,52,0,Normal-MidSleep
84,0,52,0,Normal-MidSleep
85,0,52,0,Normal-MidSleep
86,0,52,0,Normal-MidSleep
87,0,52,0,Normal-MidSleep
88,0,52,0,Normal-MidSleep
89,0,52,0,Normal-MidSleep
90,0,52,0,Normal-MidSleep
91,0,52,0,Normal-MidSleep
92,0,52,0,Normal-MidSleep
93,0,52,0,Normal-MidSleep
94,0,52,0,Normal-MidSleep
95,0,52,0,Normal-MidSleep
96,0,52,0,Normal-MidSleep
97,0,52,0,Normal-MidSleep
98,0,52,0,Normal-MidSleep
99,0,52,0,Normal-MidSleep
100,0,52,0,Normal-MidSleep
101,0,52,0,Snore-MidSleep
102,0,52,0,Snore-MidSleep
103,0,52,0,Snore-MidSleep
104,0,52,0,Snore-MidSleep
105,0,52,0,Snore-MidSleep
106,0,52,0,Snore-MidSleep
107,0,52,0,Snore-MidSleep
108,0,52,0,Snore-MidSleep
109,0,52,0,Snore-MidSleep
110,0,52,0,Snore-MidSleep
111,0,52,0,Snore-MidSleep
112,0,52,0,Snore-MidSleep
113,0,52,0,Snore-MidSleep
114,0,52,0,Snore-MidSleep
115,0,52,0,Snore-MidSleep
116,0,52,0,Snore-MidSleep
117,0,52,0,Snore-MidSleep
118,0,52,0,Snore-MidSleep
119,0,52,0,Snore-MidSleep
120,0,52,0,Snore-MidSleep
121,0,52,0,Snore-MidSleep
122,0,52,0,Snore-MidSleep
123,0,52,0,Snore-MidSleep
124,0,52,0,Snore-MidSleep
125,0,52,0,Snore-MidSleep
126,0,52,0,Snore-MidSleep
127,0,52,0,Snore-MidSleep
128,0,52,0,Snore-MidSleep
129,0,52,0,Snore-MidSleep
130,0,52,0,Snore-MidSleep
131,0,52,0,Snore-MidSleep
132,0,52,0,Snore-MidSleep
133,0,52,0,Snore-MidSleep
134,0,52,0,Snore-MidSleep
135,0,52,0,Snore-MidSleep
136,0,52,0,Snore-MidSleep
137,0,52,0,Snore-MidSleep
138,0,52,0,Snore-MidSleep
139,0,52,0,Snore-MidSleep
140,0,52,0,Snore-MidSleep
141,0,52,0,Snore-MidSleep
142,0,52,0,Snore-MidSleep
143,0,52,0,Snore-MidSleep
144,0,52,0,Snore-MidSleep
145,0,52,0,Snore-MidSleep
146,0,52,0,Snore-MidSleep
147,0,52,0,Snore-MidSleep
148,0,52,0,Snore-MidSleep
149,0,52,0,Snore-MidSleep
150,0,52,0,Snore-MidSleep
0,0,53,0,Danger-MidSleep
1,0,53,0,Danger-MidSleep
2,0,53,0,Danger-MidSleep
3,0,53,0,Danger-MidSleep
4,0,53,0,Danger-MidSleep
5,0,53,0,Danger-MidSleep
6,0,53,0,Danger-MidSleep
7,0,53,0,Danger-MidSleep
8,0,53,0,Danger-MidSleep
9,0,53,0,Danger-MidSleep
10,0,53,0,Danger-MidSleep
11,0,53,0,Danger-MidSleep
12,0,53,0,Danger-MidSleep
13,0,53,0,Danger-MidSleep
14,0,53,0,Danger-MidSleep
15,0,53,0,Danger-MidSleep
16,0,53,0,Danger-MidSleep
17,0,53,0,Danger-MidSleep
18,0,53,0,Danger-MidSleep
19,0,53,0,Danger-MidSleep
20,0,53,0,Danger-MidSleep
21,0,53,0,Danger-MidSleep
22,0,53,0,Danger-MidSleep
23,0,53,0,Danger-MidSleep
24,0,53,0,Danger-MidSleep
25,0,53,0,Danger-MidSleep
26,0,53,0,Danger-MidSleep
27,0,53,0,Danger-MidSleep
28,0,53,0,Danger-MidSleep
29,0,53,0,Danger-MidSleep
30,0,53,0,Danger-MidSleep
31,0,53,0,Danger-MidSleep
32,0,53,0,Danger-MidSleep
33,0,53,0,Danger-MidSleep
34,0,53,0,Danger-MidSleep
35,0,53,0,Danger-MidSleep
36,0,53,0,Danger-MidSleep
37,0,53,0,Danger-MidSleep
38,0,53,0,Danger-MidSleep
39,0,53,0,Danger-MidSleep
40,0,53,0,Danger-MidSleep
41,0,53,0,Danger-MidSleep
42,0,53,0,Danger-MidSleep
43,0,53,0,Danger-MidSleep
44,0,53,0,Danger-MidSleep
45,0,53,0,Danger-MidSleep
46,0,53,0,Danger-MidSleep
47,0,53,0,Danger-MidSleep
48,0,53,0,Danger-MidSleep
49,0,53,0,Danger-MidSleep
50,0,53,0,Danger-MidSleep
51,0,53,0,Danger-MidSleep
52,0,53,0,Danger-MidSleep
53,0,53,0,Danger-MidSleep
54,0,53,0,Danger-MidSleep
55,0,53,0,Danger-MidSleep
56,0,53,0,Danger-MidSleep
57,0,53,0,Danger-MidSleep
58,0,53,0,Danger-MidSleep
59,0,53,0,Danger-MidSleep
60,0,53,0,Danger-MidSleep
61,0,53,0,Normal-MidSleep
62,0,53,0,Normal-MidSleep
63,0,53,0,Normal-MidSleep
64,0,53,0,Normal-MidSleep
65,0,53,0,Normal-MidSleep
66,0,53,0,Normal-MidSleep
67,0,53,0,Normal-MidSleep
68,0,53,0,Normal-MidSleep
69,0,53,0,Normal-MidSleep
70,0,53,0,Normal-MidSleep
71,0,53,0,Normal-MidSleep
72,0,53,0,Normal-MidSleep
73,0,53,0,Normal-MidSleep
74,0,53,0,Normal-MidSleep
75,0,53,0,Normal-MidSleep
76,0,53,0,Normal-MidSleep
77,0,53,0,Normal-MidSleep
78,0,53,0,Normal-MidSleep
79,0,53,0,Normal-MidSleep
80,0,53,0,Normal-MidSleep
81,0,53,0,Normal-MidSleep
82,0,53,0,Normal-MidSleep
83,0,53,0,Normal-MidSleep
84,0,53,0,Normal-MidSleep
85,0,53,0,Normal-MidSleep
86,0,53,0,Normal-MidSleep
87,0,53,0,Normal-MidSleep
88,0,53,0,Normal-MidSleep
89,0,53,0,Normal-MidSleep
90,0,53,0,Normal-MidSleep
91,0,53,0,Normal-MidSleep
92,0,53,0,Normal-MidSleep
93,0,53,0,Normal-MidSleep
94,0,53,0,Normal-MidSleep
95,0,53,0,Normal-MidSleep
96,0,53,0,Normal-MidSleep
97,0,53,0,Normal-MidSleep
98,0,53,0,Normal-MidSleep
99,0,53,0,Normal-MidSleep
100,0,53,0,Normal-MidSleep
101,0,53,0,Snore-MidSleep
102,0,53,0,Snore-MidSleep
103,0,53,0,Snore-MidSleep
104,0,53,0,Snore-MidSleep
105,0,53,0,Snore-MidSleep
106,0,53,0,Snore-MidSleep
107,0,53,0,Snore-MidSleep
108,0,53,0,Snore-MidSleep
109,0,53,0,Snore-MidSleep
110,0,53,0,Snore-MidSleep
111,0,53,0,Snore-MidSleep
112,0,53,0,Snore-MidSleep
113,0,53,0,Snore-MidSleep
114,0,53,0,Snore-MidSleep
115,0,53,0,Snore-MidSleep
116,0,53,0,Snore-MidSleep
117,0,53,0,Snore-MidSleep
118,0,53,0,Snore-MidSleep
119,0,53,0,Snore-MidSleep
120,0,53,0,Snore-MidSleep
121,0,53,0,Snore-MidSleep
122,0,53,0,Snore-MidSleep
123,0,53,0,Snore-MidSleep
124,0,53,0,Snore-MidSleep
125,0,53,0,Snore-MidSleep
126,0,53,0,Snore-MidSleep
127,0,53,0,Snore-MidSleep
128,0,53,0,Snore-MidSleep
129,0,53,0,Snore-MidSleep
130,0,53,0,Snore-MidSleep
131,0,53,0,Snore-MidSleep
132,0,53,0,Snore-MidSleep
133,0,53,0,Snore-MidSleep
134,0,53,0,Snore-MidSleep
135,0,53,0,Snore-MidSleep
136,0,53,0,Snore-MidSleep
137,0,53,0,Snore-MidSleep
138,0,53,0,Snore-MidSleep
139,0,53,0,Snore-MidSleep
140,0,53,0,Snore-MidSleep
141,0,53,0,Snore-MidSleep
142,0,53,0,Snore-MidSleep
143,0,53,0,Snore-MidSleep
144,0,53,0,Snore-MidSleep
145,0,53,0,Snore-MidSleep
146,0,53,0,Snore-MidSleep
147,0,53,0,Snore-MidSleep
148,0,53,0,Snore-MidSleep
149,0,53,0,Snore-MidSleep
150,0,53,0,Snore-MidSleep
0,0,54,0,Danger-MidSleep
1,0,54,0,Danger-MidSleep
2,0,54,0,Danger-MidSleep
3,0,54,0,Danger-MidSleep
4,0,54,0,Danger-MidSleep
5,0,54,0,Danger-MidSleep
6,0,54,0,Danger-MidSleep
7,0,54,0,Danger-MidSleep
8,0,54,0,Danger-MidSleep
9,0,54,0,Danger-MidSleep
10,0,54,0,Danger-MidSleep
11,0,54,0,Danger-MidSleep
12,0,54,0,Danger-MidSleep
13,0,54,0,Danger-MidSleep
14,0,54,0,Danger-MidSleep
15,0,54,0,Danger-MidSleep
16,0,54,0,Danger-MidSleep
17,0,54,0,Danger-MidSleep
18,0,54,0,Danger-MidSleep
19,0,54,0,Danger-MidSleep
20,0,54,0,Danger-MidSleep
21,0,54,0,Danger-MidSleep
22,0,54,0,Danger-MidSleep
23,0,54,0,Danger-MidSleep
24,0,54,0,Danger-MidSleep
25,0,54,0,Danger-MidSleep
26,0,54,0,Danger-MidSleep
27,0,54,0,Danger-MidSleep
28,0,54,0,Danger-MidSleep
29,0,54,0,Danger-MidSleep
30,0,54,0,Danger-MidSleep
31,0,54,0,Danger-MidSleep
32,0,54,0,Danger-MidSleep
33,0,54,0,Danger-MidSleep
34,0,54,0,Danger-MidSleep
35,0,54,0,Danger-MidSleep
36,0,54,0,Danger-MidSleep
37,0,54,0,Danger-MidSleep
38,0,54,0,Danger-MidSleep
39,0,54,0,Danger-MidSleep
40,0,54,0,Danger-MidSleep
41,0,54,0,Danger-MidSleep
42,0,54,0,Danger-MidSleep
43,0,54,0,Danger-MidSleep
44,0,54,0,Danger-MidSleep
45,0,54,0,Danger-MidSleep
46,0,54,0,Danger-MidSleep
47,0,54,0,Danger-MidSleep
48,0,54,0,Danger-MidSleep
49,0,54,0,Danger-MidSleep
50,0,54,0,Danger-MidSleep
51,0,54,0,Danger-MidSleep
52,0,54,0,Danger-MidSleep
53,0,54,0,Danger-MidSleep
54,0,54,0,Danger-MidSleep
55,0,54,0,Danger-MidSleep
56,0,54,0,Danger-MidSleep
57,0,54,0,Danger-MidSleep
58,0,54,0,Danger-MidSleep
59,0,54,0,Danger-MidSleep
60,0,54,0,Danger-MidSleep
61,0,54,0,Normal-MidSleep
62,0,54,0,Normal-MidSleep
63,0,54,0,Normal-MidSleep
64,0,54,0,Normal-MidSleep
65,0,54,0,Normal-MidSleep
66,0,54,0,Normal-MidSleep
67,0,54,0,Normal-MidSleep
68,0,54,0,Normal-MidSleep
69,0,54,0,Normal-MidSleep
70,0,54,0,Normal-MidSleep
71,0,54,0,Normal-MidSleep
72,0,54,0,Normal-MidSleep
73,0,54,0,Normal-MidSleep
74,0,54,0,Normal-MidSleep
75,0,54,0,Normal-MidSleep
76,0,54,0,Normal-MidSleep
77,0,54,0,Normal-MidSleep
78,0,54,0,Normal-MidSleep
79,0,54,0,Normal-MidSleep
80,0,54,0,Normal-MidSleep
81,0,54,0,Normal-MidSleep
82,0,54,0,Normal-MidSleep
83,0,54,0,Normal-MidSleep
84,0,54,0,Normal-MidSleep
85,0,54,0,Normal-MidSleep
86,0,54,0,Normal-MidSleep
87,0,54,0,Normal-MidSleep
88,0,54,0,Normal-MidSleep
89,0,54,0,Normal-MidSleep
90,0,54,0,Normal-MidSleep
91,0,54,0,Normal-MidSleep
92,0,54,0,Normal-MidSleep
93,0,54,0,Normal-MidSleep
94,0,54,0,Normal-MidSleep
95,0,54,0,Normal-MidSleep
96,0,54,0,Normal-MidSleep
97,0,54,0,Normal-MidSleep
98,0,54,0,Normal-MidSleep
99,0,54,0,Normal-MidSleep
100,0,54,0,Normal-MidSleep
101,0,54,0,Snore-MidSleep
102,0,54,0,Snore-MidSleep
103,0,54,0,Snore-MidSleep
104,0,54,0,Snore-MidSleep
105,0,54,0,Snore-MidSleep
106,0,54,0,Snore-MidSleep
107,0,54,0,Snore-MidSleep
108,0,54,0,Snore-MidSleep
109,0,54,0,Snore-MidSleep
110,0,54,0,Snore-MidSleep
111,0,54,0,Snore-MidSleep
112,0,54,0,Snore-MidSleep
113,0,54,0,Snore-MidSleep
114,0,54,0,Snore-MidSleep
115,0,54,0,Snore-MidSleep
116,0,54,0,Snore-MidSleep
117,0,54,0,Snore-MidSleep
118,0,54,0,Snore-MidSleep
119,0,54,0,Snore-MidSleep
120,0,54,0,Snore-MidSleep
121,0,54,0,Snore-MidSleep
122,0,54,0,Snore-MidSleep
123,0,54,0,Snore-MidSleep
124,0,54,0,Snore-MidSleep
125,0,54,0,Snore-MidSleep
126,0,54,0,Snore-MidSleep
127,0,54,0,Snore-MidSleep
128,0,54,0,Snore-MidSleep
129,0,54,0,Snore-MidSleep
130,0,54,0,Snore-MidSleep
131,0,54,0,Snore-MidSleep
132,0,54,0,Snore-MidSleep
133,0,54,0,Snore-MidSleep
134,0,54,0,Snore-MidSleep
135,0,54,0,Snore-MidSleep
136,0,54,0,Snore-MidSleep
137,0,54,0,Snore-MidSleep
138,0,54,0,Snore-MidSleep
139,0,54,0,Snore-MidSleep
140,0,54,0,Snore-MidSleep
141,0,54,0,Snore-MidSleep
142,0,54,0,Snore-MidSleep
143,0,54,0,Snore-MidSleep
144,0,54,0,Snore-MidSleep
145,0,54,0,Snore-MidSleep
146,0,54,0,Snore-MidSleep
147,0,54,0,Snore-MidSleep
148,0,54,0,Snore-MidSleep
149,0,54,0,Snore-MidSleep
150,0,54,0,Snore-MidSleep
0,0,55,0,Danger-MidSleep
1,0,55,0,Danger-MidSleep
2,0,55,0,Danger-MidSleep
3,0,55,0,Danger-MidSleep
4,0,55,0,Danger-MidSleep
5,0,55,0,Danger-MidSleep
6,0,55,0,Danger-MidSleep
7,0,55,0,Danger-MidSleep
8,0,55,0,Danger-MidSleep
9,0,55,0,Danger-MidSleep
10,0,55,0,Danger-MidSleep
11,0,55,0,Danger-MidSleep
12,0,55,0,Danger-MidSleep
13,0,55,0,Danger-MidSleep
14,0,55,0,Danger-MidSleep
15,0,55,0,Danger-MidSleep
16,0,55,0,Danger-MidSleep
17,0,55,0,Danger-MidSleep
18,0,55,0,Danger-MidSleep
19,0,55,0,Danger-MidSleep
20,0,55,0,Danger-MidSleep
21,0,55,0,Danger-MidSleep
22,0,55,0,Danger-MidSleep
23,0,55,0,Danger-MidSleep
24,0,55,0,Danger-MidSleep
25,0,55,0,Danger-MidSleep
26,0,55,0,Danger-MidSleep
27,0,55,0,Danger-MidSleep
28,0,55,0,Danger-MidSleep
29,0,55,0,Danger-MidSleep
30,0,55,0,Danger-MidSleep
31,0,55,0,Danger-MidSleep
32,0,55,0,Danger-MidSleep
33,0,55,0,Danger-MidSleep
34,0,55,0,Danger-MidSleep
35,0,55,0,Danger-MidSleep
36,0,55,0,Danger-MidSleep
37,0,55,0,Danger-MidSleep
38,0,55,0,Danger-MidSleep
39,0,55,0,Danger-MidSleep
40,0,55,0,Danger-MidSleep
41,0,55,0,Danger-MidSleep
42,0,55,0,Danger-MidSleep
43,0,55,0,Danger-MidSleep
44,0,55,0,Danger-MidSleep
45,0,55,0,Danger-MidSleep
46,0,55,0,Danger-MidSleep
47,0,55,0,Danger-MidSleep
48,0,55,0,Danger-MidSleep
49,0,55,0,Danger-MidSleep
50,0,55,0,Danger-MidSleep
51,0,55,0,Danger-MidSleep
52,0,55,0,Danger-MidSleep
53,0,55,0,Danger-MidSleep
54,0,55,0,Danger-MidSleep
55,0,55,0,Danger-MidSleep
56,0,55,0,Danger-MidSleep
57,0,55,0,Danger-MidSleep
58,0,55,0,Danger-MidSleep
59,0,55,0,Danger-MidSleep
60,0,55,0,Danger-MidSleep
61,0,55,0,Normal-MidSleep
62,0,55,0,Normal-MidSleep
63,0,55,0,Normal-MidSleep
64,0,55,0,Normal-MidSleep
65,0,55,0,Normal-MidSleep
66,0,55,0,Normal-MidSleep
67,0,55,0,Normal-MidSleep
68,0,55,0,Normal-MidSleep
69,0,55,0,Normal-MidSleep
70,0,55,0,Normal-MidSleep
71,0,55,0,Normal-MidSleep
72,0,55,0,Normal-MidSleep
73,0,55,0,Normal-MidSleep
74,0,55,0,Normal-MidSleep
75,0,55,0,Normal-MidSleep
76,0,55,0,Normal-MidSleep
77,0,55,0,Normal-MidSleep
78,0,55,0,Normal-MidSleep
79,0,55,0,Normal-MidSleep
80,0,55,0,Normal-MidSleep
81,0,55,0,Normal-MidSleep
82,0,55,0,Normal-MidSleep
83,0,55,0,Normal-MidSleep
84,0,55,0,Normal-MidSleep
85,0,55,0,Normal-MidSleep
86,0,55,0,Normal-MidSleep
87,0,55,0,Normal-MidSleep
88,0,55,0,Normal-MidSleep
89,0,55,0,Normal-MidSleep
90,0,55,0,Normal-MidSleep
91,0,55,0,Normal-MidSleep
92,0,55,0,Normal-MidSleep
93,0,55,0,Normal-MidSleep
94,0,55,0,Normal-MidSleep
95,0,55,0,Normal-MidSleep
96,0,55,0,Normal-MidSleep
97,0,55,0,Normal-MidSleep
98,0,55,0,Normal-MidSleep
99,0,55,0,Normal-MidSleep
100,0,55,0,Normal-MidSleep
101,0,55,0,Snore-MidSleep
102,0,55,0,Snore-MidSleep
103,0,55,0,Snore-MidSleep
104,0,55,0,Snore-MidSleep
105,0,55,0,Snore-MidSleep
106,0,55,0,Snore-MidSleep
107,0,55,0,Snore-MidSleep
108,0,55,0,Snore-MidSleep
109,0,55,0,Snore-MidSleep
110,0,55,0,Snore-MidSleep
111,0,55,0,Snore-MidSleep
112,0,55,0,Snore-MidSleep
113,0,55,0,Snore-MidSleep
114,0,55,0,Snore-MidSleep
115,0,55,0,Snore-MidSleep
116,0,55,0,Snore-MidSleep
117,0,55,0,Snore-MidSleep
118,0,55,0,Snore-MidSleep
119,0,55,0,Snore-MidSleep
120,0,55,0,Snore-MidSleep
121,0,55,0,Snore-MidSleep
122,0,55,0,Snore-MidSleep
123,0,55,0,Snore-MidSleep
124,0,55,0,Snore-MidSleep
125,0,55,0,Snore-MidSleep
126,0,55,0,Snore-MidSleep
127,0,55,0,Snore-MidSleep
128,0,55,0,Snore-MidSleep
129,0,55,0,Snore-MidSleep
130,0,55,0,Snore-MidSleep
131,0,55,0,Snore-MidSleep
132,0,55,0,Snore-MidSleep
133,0,55,0,Snore-MidSleep
134,0,55,0,Snore-MidSleep
135,0,55,0,Snore-MidSleep
136,0,55,0,Snore-MidSleep
137,0,55,0,Snore-MidSleep
138,0,55,0,Snore-MidSleep
139,0,55,0,Snore-MidSleep
140,0,55,0,Snore-MidSleep
141,0,55,0,Snore-MidSleep
142,0,55,0,Snore-MidSleep
143,0,55,0,Snore-MidSleep
144,0,55,0,Snore-MidSleep
145,0,55,0,Snore-MidSleep
146,0,55,0,Snore-MidSleep
147,0,55,0,Snore-MidSleep
148,0,55,0,Snore-MidSleep
149,0,55,0,Snore-MidSleep
150,0,55,0,Snore-MidSleep
0,0,56,0,Danger-MidSleep
1,0,56,0,Danger-MidSleep
2,0,56,0,Danger-MidSleep
3,0,56,0,Danger-MidSleep
4,0,56,0,Danger-MidSleep
5,0,56,0,Danger-MidSleep
6,0,56,0,Danger-MidSleep
7,0,56,0,Danger-MidSleep
8,0,56,0,Danger-MidSleep
9,0,56,0,Danger-MidSleep
10,0,56,0,Danger-MidSleep
11,0,56,0,Danger-MidSleep
12,0,56,0,Danger-MidSleep
13,0,56,0,Danger-MidSleep
14,0,56,0,Danger-MidSleep
15,0,56,0,Danger-MidSleep
16,0,56,0,Danger-MidSleep
17,0,56,0,Danger-MidSleep
18,0,56,0,Danger-MidSleep
19,0,56,0,Danger-MidSleep
20,0,56,0,Danger-MidSleep
21,0,56,0,Danger-MidSleep
22,0,56,0,Danger-MidSleep
23,0,56,0,Danger-MidSleep
24,0,56,0,Danger-MidSleep
25,0,56,0,Danger-MidSleep
26,0,56,0,Danger-MidSleep
27,0,56,0,Danger-MidSleep
28,0,56,0,Danger-MidSleep
29,0,56,0,Danger-MidSleep
30,0,56,0,Danger-MidSleep
31,0,56,0,Danger-MidSleep
32,0,56,0,Danger-MidSleep
33,0,56,0,Danger-MidSleep
34,0,56,0,Danger-MidSleep
35,0,56,0,Danger-MidSleep
36,0,56,0,Danger-MidSleep
37,0,56,0,Danger-MidSleep
38,0,56,0,Danger-MidSleep
39,0,56,0,Danger-MidSleep
40,0,56,0,Danger-MidSleep
41,0,56,0,Danger-MidSleep
42,0,56,0,Danger-MidSleep
43,0,56,0,Danger-MidSleep
44,0,56,0,Danger-MidSleep
45,0,56,0,Danger-MidSleep
46,0,56,0,Danger-MidSleep
47,0,56,0,Danger-MidSleep
48,0,56,0,Danger-MidSleep
49,0,56,0,Danger-MidSleep
50,0,56,0,Danger-MidSleep
51,0,56,0,Danger-MidSleep
52,0,56,0,Danger-MidSleep
53,0,56,0,Danger-MidSleep
54,0,56,0,Danger-MidSleep
55,0,56,0,Danger-MidSleep
56,0,56,0,Danger-MidSleep
57,0,56,0,Danger-MidSleep
58,0,56,0,Danger-MidSleep
59,0,56,0,Danger-MidSleep
60,0,56,0,Danger-MidSleep
61,0,56,0,Normal-MidSleep
62,0,56,0,Normal-MidSleep
63,0,56,0,Normal-MidSleep
64,0,56,0,Normal-MidSleep
65,0,56,0,Normal-MidSleep
66,0,56,0,Normal-MidSleep
67,0,56,0,Normal-MidSleep
68,0,56,0,Normal-MidSleep
69,0,56,0,Normal-MidSleep
70,0,56,0,Normal-MidSleep
71,0,56,0,Normal-MidSleep
72,0,56,0,Normal-MidSleep
73,0,56,0,Normal-MidSleep
74,0,56,0,Normal-MidSleep
75,0,56,0,Normal-MidSleep
76,0,56,0,Normal-MidSleep
77,0,56,0,Normal-MidSleep
78,0,56,0,Normal-MidSleep
79,0,56,0,Normal-MidSleep
80,0,56,0,Normal-MidSleep
